iter	Passed	Remaining
218	111749	398523
219	112528	398965
220	112599	396902
221	113370	397308
222	114148	397728
223	114967	398279
224	115384	397434
225	116111	397657
226	116141	395493
227	116869	395714
228	117598	395932
229	118328	396143
230	119058	396347
231	119463	395465
232	120195	395664
233	120224	393555
234	120957	393756
235	121688	393942
236	122420	394123
237	123149	394284
238	123880	394448
239	124609	394596
240	125340	394743
241	125373	392699
242	126103	392840
243	126140	390829
244	126869	390965
245	127602	391106
246	128333	391234
247	129072	391379
248	129799	391483
249	130533	391600
250	131260	391690
251	131289	389699
252	132019	389796
253	132227	388353
254	132958	388447
255	133688	388532
256	134419	388614
257	135146	388676
258	135879	388752
259	136610	388813
260	137341	388871
261	138070	388915
262	138798	388953
263	139527	388986
264	140255	389010
265	140982	389026
266	141716	389056
267	142443	389061
268	143170	389062
269	143903	389071
270	144634	389072
271	145359	389050
272	146088	389034
273	146491	388148
274	147217	388119
275	147947	388094
276	148157	386706
277	148195	384881
278	148919	384841
279	149641	384792
280	150371	384758
281	151098	384712
282	151826	384663
283	152555	384611
284	153286	384561
285	154013	384495
286	154745	384436
287	155473	384364
288	156201	384288
289	156931	384212
290	157660	384128
291	158387	384036
292	159116	383942
293	159141	382157
294	159870	382064
295	160599	381965
296	161326	381859
297	162055	381754
298	162787	381651
299	163513	381530
300	164242	381413
301	164968	381285
302	165699	381163
303	166430	381038
304	167160	380906
305	167394	379647
306	168123	379510
307	168857	379380
308	169588	379241
309	170320	379100
310	171053	378957
311	171782	378801
312	172512	378646
313	173240	378480
314	173968	378313
315	174700	378149
316	174725	376460
317	175456	376292
318	176186	376121
319	176919	375953
320	177646	375768
321	178372	375579
322	179102	375393
323	179831	375203
324	180557	375003
325	181294	374824
326	182064	374707
327	182203	373294
328	182337	371880
329	183100	371749
330	183867	371623
331	184640	371504
332	185433	371424
333	186223	371331
334	187146	371499
335	187924	371373
336	188695	371232
337	189462	371077
338	190196	370855
339	190597	369983
340	191328	369751
341	192058	369516
342	192082	367923
343	192805	367676
344	193536	367438
345	194263	367191
346	194993	366947
347	195719	366692
348	196443	366431
349	197170	366173
350	197902	365923
351	198627	365655
352	199357	365394
353	200094	365143
354	200824	364878
355	201549	364600
356	202277	364325
357	203005	364049
358	203735	363773
359	204466	363495
360	205193	363209
361	205925	362929
362	206655	362643
363	207383	362350
364	208112	362059
365	208845	361769
366	209575	361474
367	210304	361174
368	211037	360879
369	211769	360580
370	212502	360281
371	213237	359981
372	213993	359715
373	214732	359418
374	215465	359108
375	216197	358795
376	216926	358474
377	217654	358150
378	218385	357828
379	219109	357494
380	219837	357163
381	220569	356838
382	221299	356506
383	221339	355066
384	221362	353604
385	222087	353269
386	222114	351825
387	222841	351492
388	222862	350048
389	223264	349208
390	223992	348878
391	224203	347744
392	224931	347412
393	225658	347079
394	226063	346248
395	226792	345915
396	227520	345579
397	228245	345235
398	228973	344894
399	229700	344551
400	229722	343152
401	230452	342812
402	231185	342475
403	231394	341363
404	232117	341012
405	232852	340675
406	233582	340330
407	234317	339990
408	235048	339641
409	235779	339292
410	235799	337922
411	235820	336559
412	236550	336211
413	237279	335858
414	238007	335504
415	238739	335153
416	239466	334794
417	239509	333479
418	240244	333131
419	240973	332773
420	241709	332422
421	241736	331098
422	242463	330736
423	242486	329415
424	243216	329057
425	243949	328702
426	244679	328340
427	245408	327975
428	246139	327611
429	246865	327240
430	247593	326869
431	248326	326503
432	249062	326139
433	249085	324844
434	249813	324469
435	250541	324095
436	251274	323724
437	252002	323345
438	252114	322178
439	252843	321800
440	253576	321426
441	254303	321044
442	255030	320658
443	255756	320271
444	256485	319886
445	257213	319498
446	257942	319110
447	258673	318722
448	259405	318335
449	260133	317941
450	260867	317552
451	261599	317160
452	262328	316762
453	263056	316363
454	263785	315963
455	264514	315561
456	265252	315168
457	265981	314763
458	266710	314358
459	267443	313954
460	268168	313542
461	268898	313132
462	269633	312728
463	270360	312313
464	270766	311527
465	271495	311112
466	272221	310693
467	272948	310275
468	273674	309853
469	274405	309436
470	275134	309015
471	275866	308596
472	276597	308175
473	277327	307751
474	278055	307324
475	278784	306897
476	279512	306467
477	280243	306040
478	280972	305608
479	281698	305173
480	282424	304736
481	283154	304302
482	283882	303866
483	284612	303429
484	285341	302991
485	286069	302550
486	286798	302109
487	287524	301665
488	287731	300676
489	288460	300234
490	289198	299800
491	289936	299365
492	290667	298921
493	291396	298475
494	292128	298029
495	292854	297578
496	293584	297129
497	294319	296683
498	295050	296233
499	295783	295783
500	296513	295330
501	297243	294875
502	297970	294416
503	298702	293960
504	299432	293503
505	300165	293047
506	300895	292586
507	301625	292125
508	302354	291662
509	303086	291200
510	303821	290740
511	304556	290280
512	305291	289818
513	306052	289380
514	306824	288951
515	307587	288512
516	308353	288075
517	308426	286991
518	309196	286557
519	309970	286126
520	310029	285037
521	310090	283952
522	310153	282874
523	310924	282442
524	311697	282012
525	311754	280934
526	312520	280497
527	313292	280064
528	314061	279627
529	314127	278566
530	314902	278133
531	315672	277696
532	315731	276635
533	315788	275576
534	315848	274522
535	316616	274085
536	317390	273653
537	318166	273220
538	318603	272497
539	319395	272077
540	320166	271638
541	320937	271197
542	321708	270756
543	322477	270311
544	323247	269867
545	324017	269421
546	324788	268974
547	325558	268526
548	326332	268080
549	327102	267629
550	327875	267180
551	328642	266724
552	329414	266271
553	329483	265251
554	330254	264798
555	331024	264343
556	331085	263322
557	331853	262866
558	332620	262407
559	333387	261947
560	334157	261488
561	334925	261027
562	335696	260567
563	336467	260106
564	337233	259639
565	337998	259172
566	338069	258173
567	338838	257708
568	339613	257246
569	340379	256777
570	341145	256307
571	341915	255838
572	342689	255372
573	343123	254652
574	343894	254183
575	344663	253710
576	345433	253238
577	346194	252758
578	346961	252280
579	347734	251807
580	348503	251330
581	349268	250849
582	350036	250369
583	350802	249886
584	351569	249403
585	352336	248920
586	353109	248439
587	353190	247473
588	353973	247000
589	354745	246518
590	354988	245668
591	355067	244708
592	355835	244224
593	356605	243740
594	357377	243256
595	358146	242770
596	358916	242283
597	359685	241795
598	360455	241306
599	361231	240820
600	362004	240332
601	362774	239841
602	363543	239347
603	364319	238858
604	365083	238360
605	365856	237866
606	366625	237370
607	367396	236873
608	368164	236374
609	368939	235879
610	369708	235379
611	370482	234881
612	371252	234379
613	372020	233876
614	372791	233373
615	373564	232871
616	374335	232366
617	375105	231861
618	375347	231029
619	376125	230528
620	376894	230020
621	377661	229511
622	378431	229002
623	379203	228494
624	379975	227985
625	380744	227473
626	381518	226963
627	381616	226052
628	382395	225546
629	383161	225031
630	383935	224519
631	384385	223819
632	385154	223304
633	385921	222787
634	386699	222276
635	387467	221758
636	388232	221237
637	389003	220719
638	389775	220201
639	390557	219688
640	391326	219167
641	391385	218249
642	392152	217727
643	392919	217203
644	393686	216680
645	394464	216161
646	395232	215637
647	396002	215112
648	396060	214202
649	396829	213677
650	397602	213153
651	397671	212254
652	398441	211729
653	399213	211204
654	399285	210310
655	399424	209454
656	400208	208936
657	400981	208412
658	401748	207884
659	402518	207358
660	402758	206558
661	403525	206029
662	403596	205146
663	404366	204619
664	405135	204090
665	405905	203562
666	406674	203032
667	406914	202238
668	407689	201711
669	407750	200832
670	408520	200302
671	408581	199426
672	408641	198552
673	409475	198054
674	409540	197186
675	409607	196320
676	410374	195791
677	410446	194931
678	411211	194401
679	411981	193873
680	412745	193341
681	413178	192655
682	413948	192125
683	414730	191600
684	415499	191069
685	416273	190539
686	417053	190011
687	417124	189161
688	417218	188323
689	417304	187484
690	418071	186952
691	418140	186108
692	418909	185577
693	419681	185046
694	420450	184514
695	420521	183675
696	421296	183146
697	422068	182614
698	422844	182083
699	423613	181548
700	424383	181013
701	425155	180478
702	425589	179800
703	426359	179264
704	427128	178727
705	427900	178190
706	428669	177652
707	429437	177112
708	430211	176574
709	430985	176036
710	431755	175495
711	432528	174955
712	433307	174417
713	434093	173880
714	435027	173402
715	435828	172870
716	436640	172341
717	437439	171807
718	438237	171272
719	438991	170718
720	439720	170155
721	440453	169593
722	441185	169029
723	441914	168464
724	442646	167900
725	443382	167337
726	444116	166772
727	444846	166206
728	445574	165638
729	446307	165072
730	447038	164505
731	447764	163935
732	448495	163367
733	448707	162610
734	449437	162041
735	450163	161471
736	450890	160901
737	451621	160331
738	452348	159760
739	453080	159190
740	453809	158618
741	454536	158046
742	455264	157473
743	455995	156901
744	456725	156328
745	457453	155754
746	458178	155179
747	458908	154605
748	459634	154029
749	460379	153459
750	461106	152883
751	461833	152306
752	462561	151729
753	463289	151152
754	464017	150575
755	464746	149997
756	465473	149418
757	466201	148840
758	466930	148261
759	467331	147578
760	468066	147001
761	468791	146420
762	469519	145840
763	470253	145261
764	470990	144683
765	471716	144101
766	472445	143519
767	473174	142938
768	473193	142142
769	473918	141560
770	474653	140980
771	475386	140399
772	476118	139817
773	476142	139028
774	476868	138445
775	476890	137658
776	476916	136875
777	477643	136294
778	477667	135512
779	478393	134931
780	479120	134350
781	479151	133574
782	479874	132992
783	480603	132411
784	481336	131830
785	482063	131248
786	482793	130667
787	482814	129894
788	482837	129123
789	483564	128542
790	484297	127962
791	485027	127381
792	485756	126799
793	486489	126217
794	487217	125634
795	487947	125051
796	488672	124467
797	488751	123719
798	489153	123053
799	489882	122470
800	490612	121887
801	491353	121306
802	492086	120723
803	492818	120139
804	493550	119555
805	494280	118970
806	495011	118385
807	495739	117799
808	496467	117212
809	497202	116627
810	497938	116042
811	498674	115456
812	499401	114868
813	500127	114279
814	500855	113691
815	501585	113102
816	502311	112512
817	503044	111924
818	503794	111339
819	504527	110749
820	505253	110158
821	505983	109568
822	506713	108977
823	507446	108386
824	508178	107795
825	508912	107204
826	509641	106611
827	510384	106021
828	510445	105291
829	511176	104698
830	511905	104105
831	512629	103511
832	512681	102782
833	513407	102188
834	514132	101595
835	514865	101002
836	515596	100408
837	516325	99814
838	516436	99101
839	517165	98507
840	517894	97913
841	518623	97318
842	519354	96724
843	520080	96128
844	520808	95532
845	521214	94878
846	521947	94283
847	522674	93686
848	523402	93090
849	524125	92492
850	524853	91895
851	525586	91299
852	526314	90701
853	527041	90103
854	527769	89504
855	528500	88906
856	529222	88306
857	529952	87707
858	530687	87109
859	531417	86509
860	532142	85909
861	532872	85309
862	533600	84708
863	534343	84109
864	535077	83509
865	535808	82907
866	536540	82306
867	537279	81706
868	538011	81104
869	538739	80501
870	539468	79898
871	540198	79295
872	540928	78691
873	541654	78087
874	542389	77484
875	543120	76880
876	543847	76275
877	544574	75669
878	545305	75064
879	546034	74459
880	546759	73852
881	547489	73246
882	548221	72640
883	548948	72034
884	549675	71426
885	550408	70820
886	551135	70212
887	551859	69603
888	552589	68996
889	553320	68387
890	554047	67779
891	554775	67170
892	555502	66560
893	556230	65951
894	556964	65342
895	557692	64732
896	558419	64121
897	559147	63511
898	559209	62825
899	559939	62215
900	560668	61605
901	561397	60994
902	562121	60382
903	562852	59771
904	563581	59160
905	564311	58548
906	565038	57936
907	565767	57324
908	566497	56712
909	567225	56099
910	567954	55486
911	568682	54872
912	569410	54259
913	570138	53645
914	570882	53032
915	571615	52418
916	572339	51803
917	573065	51188
918	573796	50574
919	574524	49958
920	575255	49343
921	575986	48727
922	576715	48111
923	577443	47495
924	578171	46878
925	578900	46262
926	579630	45645
927	580359	45027
928	581089	44410
929	581814	43792
930	582540	43174
931	583267	42555
932	583997	41937
933	584726	41319
934	585454	40700
935	586188	40081
936	586917	39461
937	587647	38842
938	588376	38222
939	588487	37563
940	589212	36943
941	589945	36323
942	590684	35704
943	591412	35083
944	592147	34463
945	592878	33842
946	593609	33222
947	594334	32600
948	595063	31979
949	595791	31357
950	596517	30735
951	597252	30113
952	597980	29491
953	598710	28868
954	599436	28245
955	600164	27622
956	600892	26999
957	601617	26375
958	602345	25751
959	603070	25127
960	603796	24503
961	604525	23879
962	605258	23254
963	605987	22630
964	606716	22005
965	607445	21380
966	608179	20754
967	608906	20129
968	609633	19503
969	610362	18877
970	610765	18241
971	611499	17615
972	612229	16988
973	612959	16362
974	613718	15736
975	614491	15110
976	615266	14484
977	616034	13857
978	616807	13230
979	617582	12603
980	618355	11976
981	619129	11348
982	619898	10720
983	620665	10092
984	621439	9463
985	622214	8834
986	622982	8205
987	623758	7576
988	624529	6946
989	625298	6316
990	626070	5685
991	626840	5055
992	627615	4424
993	628390	3793
994	629168	3161
995	629942	2529
996	630717	1897
997	631493	1265
998	632267	632
999	633054	0
