iter	Recall	Logloss
155	0.9922178988	0.1409069462
156	0.9922178988	0.1394806799
157	0.9922178988	0.1368998368
158	0.9922178988	0.1366142689
159	0.9922178988	0.1358448132
160	0.9883268482	0.1342957641
161	0.9883268482	0.1342839935
162	0.9883268482	0.134271258
163	0.9922178988	0.1321245483
164	0.9922178988	0.1320310956
165	0.9922178988	0.1316143734
166	0.9922178988	0.1314155341
167	0.9922178988	0.1297362361
168	0.9922178988	0.1295876856
169	0.9922178988	0.1294689104
170	0.9922178988	0.1294586241
171	0.9961089494	0.1281475854
172	0.9961089494	0.1279439666
173	0.9961089494	0.1271093198
174	0.9961089494	0.1270907213
175	0.9961089494	0.1270729688
176	0.9961089494	0.1246515118
177	0.9961089494	0.1246398451
178	0.9961089494	0.1243788426
179	0.9961089494	0.1243746494
180	0.9961089494	0.1235638704
181	0.9961089494	0.1235552836
182	0.9961089494	0.1235396389
183	0.9961089494	0.1232773599
184	0.9961089494	0.1232107586
185	0.9961089494	0.1232038416
186	0.9961089494	0.1222735676
187	0.9961089494	0.1208303058
188	0.9961089494	0.1206880414
189	0.9961089494	0.1200889558
190	0.9961089494	0.1200868109
191	0.9961089494	0.1197145737
192	0.9961089494	0.1188588272
193	0.9961089494	0.1177934877
194	0.9961089494	0.1161256486
195	0.9961089494	0.1161229174
196	0.9961089494	0.1161146201
197	0.9961089494	0.1159312326
198	0.9961089494	0.1157899775
199	0.9961089494	0.1157879514
200	0.9961089494	0.1157855616
201	0.9961089494	0.115778333
202	0.9961089494	0.1143746951
203	0.9961089494	0.1142789121
204	0.9961089494	0.1142766559
205	0.9961089494	0.1133011176
206	0.9961089494	0.1123627985
207	0.9961089494	0.1112350879
208	0.9961089494	0.11123229
209	0.9961089494	0.111217098
210	0.9961089494	0.1109891884
211	0.9961089494	0.1097670529
212	0.9961089494	0.1097619691
213	0.9961089494	0.1097575533
214	0.9961089494	0.1095835318
215	0.9961089494	0.1095795242
216	0.9961089494	0.1095756501
217	0.9961089494	0.1094607194
218	0.9961089494	0.1088048438
219	0.9961089494	0.1079669834
220	0.9961089494	0.107961484
221	0.9961089494	0.1069296826
222	0.9961089494	0.1060686817
223	0.9961089494	0.1059016068
224	0.9961089494	0.1058926712
225	0.9961089494	0.1054620409
226	0.9961089494	0.1054605491
227	0.9961089494	0.1052885538
228	0.9961089494	0.1051165956
229	0.9961089494	0.1042306358
230	0.9961089494	0.1041083874
231	0.9961089494	0.104099808
232	0.9961089494	0.103480365
233	0.9961089494	0.1034790217
234	0.9961089494	0.1033161327
235	0.9961089494	0.1024270633
236	0.9961089494	0.1008719136
237	0.9961089494	0.09984866933
238	0.9961089494	0.09932805221
239	0.9961089494	0.09915691034
240	0.9961089494	0.09825199587
241	0.9961089494	0.09825045218
242	0.9961089494	0.09820523986
243	0.9961089494	0.09820121735
244	0.9961089494	0.0981485018
245	0.9961089494	0.09753587181
246	0.9961089494	0.09631107939
247	0.9961089494	0.09622088481
248	0.9961089494	0.09531484968
249	0.9961089494	0.09523853347
250	0.9961089494	0.09442365773
251	0.9961089494	0.09442239605
252	0.9961089494	0.09379663727
253	0.9961089494	0.09378917115
254	0.9961089494	0.09302964563
255	0.9961089494	0.09231773703
256	1	0.09094518075
257	1	0.09069652038
258	1	0.0901746787
259	0.9961089494	0.08954916483
260	0.9961089494	0.08905859773
261	0.9961089494	0.08878730151
262	1	0.08823019243
263	1	0.08814894086
264	1	0.08741599948
265	1	0.08740832555
266	1	0.08690116378
267	1	0.08604033355
268	1	0.08583604686
269	1	0.08577309694
270	1	0.08499719939
271	1	0.08453907206
272	1	0.08444166369
273	1	0.08443741854
274	1	0.08428892737
275	1	0.08408316378
276	1	0.08406908503
277	1	0.08406810538
278	1	0.08339008376
279	1	0.08305672078
280	1	0.08274265393
281	1	0.0822168417
282	1	0.0821427965
283	1	0.0821317977
284	1	0.08141197769
285	1	0.08077261513
286	1	0.07987606479
287	1	0.07904985628
288	1	0.07878300559
289	1	0.07877672693
290	1	0.07877306808
291	1	0.07774219439
292	1	0.07623022354
293	1	0.07622908804
294	1	0.07573516638
295	1	0.07572742566
296	1	0.07568936775
297	1	0.07462055488
298	1	0.07435230893
299	1	0.0742779446
300	1	0.07385633892
301	1	0.07352600395
302	1	0.07331971343
303	1	0.07290898779
304	1	0.07272392303
305	1	0.07271771116
306	1	0.0726410684
307	1	0.07262170547
308	1	0.07237677073
309	1	0.07160978651
310	1	0.07134025663
311	1	0.07061786132
312	1	0.07043455547
313	1	0.07034108796
314	1	0.06979631357
315	1	0.06954366038
316	1	0.06954242098
317	1	0.06953358929
318	1	0.06923592415
319	1	0.06923366057
320	1	0.06921589328
321	1	0.06814404499
322	1	0.06790501042
323	1	0.06790204178
324	1	0.06786654432
325	1	0.06785333389
326	1	0.06782972581
327	1	0.06782809306
328	1	0.06782694271
329	1	0.06754151578
330	1	0.06752250167
331	1	0.0662179791
332	1	0.06579077012
333	1	0.06574288602
334	1	0.0656261073
335	1	0.06555695293
336	1	0.06487494591
337	1	0.06481409629
338	1	0.06436467449
339	1	0.06436105275
340	1	0.06423723095
341	1	0.06409550084
342	1	0.06409525593
343	1	0.064022747
344	1	0.06393712411
345	1	0.0639197947
346	1	0.06391731589
347	1	0.06390765298
348	1	0.06377600881
349	1	0.06371995354
350	1	0.06348571332
351	1	0.06346945262
352	1	0.06320724042
353	1	0.06318477527
354	1	0.06315770873
355	1	0.06250745128
356	1	0.06232381145
357	1	0.06226090606
358	1	0.06191557947
359	1	0.06173968037
360	1	0.06167194723
361	1	0.06142932432
362	1	0.06138773744
363	1	0.06123283401
364	1	0.06111775484
365	1	0.06110837024
366	1	0.06069729579
367	1	0.06064837638
368	1	0.06057696955
369	1	0.06055935069
370	1	0.06051935574
371	1	0.06042712393
372	1	0.06041273718
373	1	0.06032591942
374	1	0.06029632212
375	1	0.05962188513
376	1	0.05960572462
377	1	0.05940430266
378	1	0.05936148009
379	1	0.05919817913
380	1	0.05919621983
381	1	0.05917767328
382	1	0.05915966479
383	1	0.0591589783
384	1	0.05915885955
385	1	0.05883872555
386	1	0.05883861052
387	1	0.05854460423
388	1	0.05854448549
389	1	0.05853250704
390	1	0.05838284326
391	1	0.05838144057
392	1	0.05836789988
393	1	0.05835169484
394	1	0.05834652199
395	1	0.05808166771
396	1	0.05796422476
397	1	0.05795287715
398	1	0.05793644946
399	1	0.05779853776
400	1	0.05779842644
401	1	0.05754481215
402	1	0.05735511631
403	1	0.05735376558
404	1	0.05734619927
405	1	0.05723283077
406	1	0.05720759737
407	1	0.05717971817
408	1	0.0570712405
409	1	0.05705458645
410	1	0.0570545011
411	1	0.05705441204
412	1	0.05696679646
413	1	0.05693176284
414	1	0.05692756222
415	1	0.05690750538
416	1	0.0568726239
417	1	0.05687202275
418	1	0.05679592919
419	1	0.05677410972
420	1	0.05676711116
421	1	0.05676703694
422	1	0.0566823232
423	1	0.05668186306
424	1	0.05666711637
425	1	0.0565726989
426	1	0.05654092336
427	1	0.05644000087
428	1	0.05625622003
429	1	0.05622714967
430	1	0.05622016595
431	1	0.05619721468
432	1	0.05617564754
433	1	0.0561755993
434	1	0.05616077097
435	1	0.05615215079
436	1	0.05611906905
437	1	0.05593570383
438	1	0.05593496167
439	1	0.05578580997
440	1	0.0557781546
441	1	0.05571080738
442	1	0.05568642746
443	1	0.05563816857
444	1	0.05563546711
445	1	0.05480958887
446	1	0.05479509821
447	1	0.05479026676
448	1	0.05477675946
449	1	0.05475870645
450	1	0.05475098428
451	1	0.05474011907
452	1	0.05471080379
453	1	0.05469034989
454	1	0.05468875796
455	1	0.05468116196
456	1	0.05427042148
457	1	0.05422458574
458	1	0.05422093432
459	1	0.054114672
460	1	0.05390081888
461	1	0.05388420194
462	1	0.05354493509
463	1	0.05354217054
464	1	0.05353941342
465	1	0.05332792037
466	1	0.05331723328
467	1	0.05330067943
468	1	0.05329416327
469	1	0.05275288073
470	1	0.05242121359
471	1	0.05241598137
472	1	0.05234736506
473	1	0.05234006963
474	1	0.05232636567
475	1	0.052320844
476	1	0.05227523462
477	1	0.0522504094
478	1	0.05223666833
479	1	0.05222961782
480	1	0.05219605739
481	1	0.05219366764
482	1	0.05219263604
483	1	0.05218977501
484	1	0.0521389631
485	1	0.05213782017
486	1	0.05213006461
487	1	0.05212630187
488	1	0.0521223276
489	1	0.05181843947
490	1	0.05159873814
491	1	0.0513669322
492	1	0.05131617594
493	1	0.05120745707
494	1	0.0511774924
495	1	0.05116881656
496	1	0.05113569772
497	1	0.05109803686
498	1	0.05108586174
499	1	0.05092766313
500	1	0.05091770335
501	1	0.05074785656
502	1	0.05074267629
503	1	0.05062107724
504	1	0.05043694017
505	1	0.05043173764
506	1	0.05041748077
507	1	0.05038733427
508	1	0.05037277311
509	1	0.05032298908
510	1	0.05030270588
511	1	0.05014999924
512	1	0.04994333022
513	1	0.0498969861
514	1	0.04979919552
515	1	0.04976328245
516	1	0.04975473278
517	1	0.04975460661
518	1	0.04971425543
519	1	0.04950297018
520	1	0.04950290339
521	1	0.0495028737
522	1	0.0495028069
523	1	0.04948164424
524	1	0.0494708718
525	1	0.04947084954
526	1	0.04945118232
527	1	0.04919167159
528	1	0.0491756558
529	1	0.04917563353
530	1	0.04875566802
531	1	0.04874344837
532	1	0.04874335931
533	1	0.04874319232
534	1	0.04874305131
535	1	0.04864003222
536	1	0.04863463302
537	1	0.04839626639
538	1	0.04839402507
539	1	0.04815820776
540	1	0.04798494332
541	1	0.04761813865
542	1	0.04731740469
543	1	0.0470941744
544	1	0.04682946112
545	1	0.04673963762
546	1	0.04659660132
547	1	0.04657656302
548	1	0.04649615381
549	1	0.04642771932
550	1	0.046423656
551	1	0.04639135724
552	1	0.04635538851
553	1	0.04635533285
554	1	0.04633225912
555	1	0.04611804235
556	1	0.04611799411
557	1	0.04611730019
558	1	0.04610428272
559	1	0.0458812157
560	1	0.04564211805
561	1	0.04563946854
562	1	0.04562498159
563	1	0.04560774124
564	1	0.04559032277
565	1	0.04554541473
566	1	0.04554538504
567	1	0.04552070825
568	1	0.04508478632
569	1	0.04508138352
570	1	0.04502192545
571	1	0.0449980502
572	1	0.04499678482
573	1	0.04499510754
574	1	0.04488317883
575	1	0.04473942263
576	1	0.04465588521
577	1	0.04464695704
578	1	0.04448434258
579	1	0.04400684861
580	1	0.04398455787
581	1	0.04396659762
582	1	0.04396584804
583	1	0.0439633247
584	1	0.04386651006
585	1	0.04363863014
586	1	0.04363709387
587	1	0.04363672279
588	1	0.04352802618
589	1	0.04329072826
590	1	0.04328932187
591	1	0.04328905469
592	1	0.04328587454
593	1	0.04317713712
594	1	0.04317486611
595	1	0.04276878268
596	1	0.04258342847
597	1	0.04252092755
598	1	0.04250026213
599	1	0.0424928257
600	1	0.04244117885
601	1	0.04243380921
602	1	0.04243223584
603	1	0.04242052086
604	1	0.0424173036
605	1	0.04238948006
606	1	0.04221919167
607	1	0.04220233724
608	1	0.04204986068
609	1	0.04202325428
610	1	0.04200216212
611	1	0.04178367422
612	1	0.04174072919
613	1	0.04162437721
614	1	0.04161432467
615	1	0.04119795491
616	1	0.04116322929
617	1	0.04114447865
618	1	0.04114396656
619	1	0.04113542431
620	1	0.04112573171
621	1	0.04111857359
622	1	0.04110613871
623	1	0.04109464267
624	1	0.04106425126
625	1	0.04100457425
626	1	0.04055607272
627	1	0.04055580184
628	1	0.04055375719
629	1	0.04053488409
630	1	0.04046753687
631	1	0.04046635312
632	1	0.04046457565
633	1	0.04045151736
634	1	0.04044952467
635	1	0.04043233255
636	1	0.04018661113
637	1	0.04018429559
638	1	0.03991224237
639	1	0.03986460689
640	1	0.03986347881
641	1	0.03986342315
642	1	0.03986134882
643	1	0.03970373651
644	1	0.03968772072
645	1	0.03967787227
646	1	0.03958514321
647	1	0.03919016619
648	1	0.03919010682
649	1	0.03918809928
650	1	0.03918379847
651	1	0.03918373167
652	1	0.0391759724
653	1	0.0391533551
654	1	0.03915309906
655	1	0.03915217507
656	1	0.03912739809
657	1	0.03911494096
658	1	0.03910580869
659	1	0.03909456127
660	1	0.03909423472
661	1	0.03882116474
662	1	0.03882113134
663	1	0.0388124221
664	1	0.0388030709
665	1	0.03880216547
666	1	0.03857346175
667	1	0.03857281607
668	1	0.03840506587
669	1	0.03840504732
670	1	0.03840169647
671	1	0.03840166678
672	1	0.03840161483
673	1	0.03822499212
674	1	0.03822496615
675	1	0.03822476576
676	1	0.03820618581
677	1	0.03820595945
678	1	0.03819955091
679	1	0.03818808084
680	1	0.03795292034
681	1	0.03795268285
682	1	0.03783681699
683	1	0.0378355145
684	1	0.03780537171
685	1	0.03780413231
686	1	0.03780259604
687	1	0.03780255893
688	1	0.03780216187
689	1	0.03780157557
690	1	0.03773560134
691	1	0.03773556424
692	1	0.03773456974
693	1	0.03773151947
694	1	0.03771323638
695	1	0.03771286901
696	1	0.0377110767
697	1	0.0377091508
698	1	0.03748413561
699	1	0.03747116267
700	1	0.03746874323
701	1	0.03746368171
702	1	0.03746270206
703	1	0.03736363125
704	1	0.03723515611
705	1	0.03711678917
706	1	0.03711615091
707	1	0.03708955193
708	1	0.03681711279
709	1	0.03681484178
710	1	0.03680930527
711	1	0.03680246257
712	1	0.03680120832
713	1	0.03680004313
714	1	0.03679434335
715	1	0.03617530481
716	1	0.03614809355
717	1	0.0360838968
718	1	0.03606312377
719	1	0.03603662869
720	1	0.03602004144
721	1	0.03590709226
722	1	0.0359027061
723	1	0.03589955564
724	1	0.03570485393
725	1	0.03570452738
726	1	0.03566084019
727	1	0.03557522844
728	1	0.03553400151
729	1	0.03552551863
730	1	0.03552519208
731	1	0.03550373627
732	1	0.03547478464
733	1	0.03547389034
734	1	0.03547158965
735	1	0.0353848461
736	1	0.03538139878
737	1	0.03537968068
738	1	0.03525143931
739	1	0.03520906946
740	1	0.03519697226
741	1	0.03517252555
742	1	0.03517033618
743	1	0.03508858365
744	1	0.03506327232
745	1	0.03506106811
746	1	0.03499395467
747	1	0.03497974232
748	1	0.03496745217
749	1	0.0349408198
750	1	0.03485810246
751	1	0.0347944512
752	1	0.03478721144
753	1	0.03475290143
754	1	0.03456835617
755	1	0.03454552736
756	1	0.03436495265
757	1	0.03390041307
758	1	0.03388415979
759	1	0.03388315416
760	1	0.03355532398
761	1	0.03353207956
762	1	0.03334975335
763	1	0.03333946332
764	1	0.03333357058
765	1	0.03331988516
766	1	0.03330345748
767	1	0.03324285648
768	1	0.0332428268
769	1	0.03323848888
770	1	0.03323438845
771	1	0.03320726625
772	1	0.03320682837
773	1	0.03320682095
774	1	0.03320374099
775	1	0.03320365193
776	1	0.03320362225
777	1	0.03309035394
778	1	0.03309025375
779	1	0.03274930219
780	1	0.03268693115
781	1	0.03268689775
782	1	0.03268034078
783	1	0.03264043489
784	1	0.03215753429
785	1	0.03215290322
786	1	0.032048808
787	1	0.03204877831
788	1	0.03204875234
789	1	0.0319052596
790	1	0.03181799655
791	1	0.03180225165
792	1	0.03178320042
793	1	0.03160658142
794	1	0.03147187585
795	1	0.03143185493
796	1	0.03140251739
797	1	0.03140242462
798	1	0.03140213517
799	1	0.03138617504
800	1	0.03133833919
801	1	0.03126620133
802	1	0.03122176827
803	1	0.03121810201
804	1	0.03113894704
805	1	0.03113263869
806	1	0.03112754376
807	1	0.03111111051
808	1	0.03106301304
809	1	0.03100739008
810	1	0.03098432934
811	1	0.03097764991
812	1	0.03093995937
813	1	0.03092238319
814	1	0.03083517765
815	1	0.03074048558
816	1	0.03072321554
817	1	0.03062657531
818	1	0.0306193541
819	1	0.03055233158
820	1	0.03055173043
821	1	0.0304254428
822	1	0.03038055887
823	1	0.03011830029
824	1	0.03008789404
825	1	0.03005801472
826	1	0.03005435402
827	1	0.030042229
828	1	0.03004172618
829	1	0.030011088
830	1	0.02996058223
831	1	0.02989439834
832	1	0.02989406066
833	1	0.02989002703
834	1	0.02981198159
835	1	0.02977782372
836	1	0.02977642846
837	1	0.02974963652
838	1	0.02974951963
839	1	0.02974317046
840	1	0.02971352492
841	1	0.02948819617
842	1	0.02945127747
843	1	0.02942440389
844	1	0.02942418496
845	1	0.0294239957
846	1	0.02924358798
847	1	0.0290809661
848	1	0.02907409186
849	1	0.0288331388
850	1	0.02879559855
851	1	0.02878426763
852	1	0.02856483534
853	1	0.02856049742
854	1	0.02855981092
855	1	0.02855782936
856	1	0.02855138927
857	1	0.02853268315
858	1	0.02840110207
859	1	0.02836489399
860	1	0.02836149305
861	1	0.02827422814
862	1	0.02823739293
863	1	0.02821858662
864	1	0.02820987182
865	1	0.02820184537
866	1	0.02796856995
867	1	0.02796399825
868	1	0.02784962227
869	1	0.02783189024
870	1	0.02782713486
871	1	0.02781807124
872	1	0.02781596722
873	1	0.02759887087
874	1	0.02754763221
875	1	0.02754385091
876	1	0.02743561073
877	1	0.02742807782
878	1	0.02742358033
879	1	0.02741591754
880	1	0.02741325319
881	1	0.02740704689
882	1	0.02740197608
883	1	0.02739121107
884	1	0.02738797897
885	1	0.02738212704
886	1	0.02727133012
887	1	0.02726148353
888	1	0.02710799577
889	1	0.02699447513
890	1	0.02699021143
891	1	0.02687107264
892	1	0.02685712748
893	1	0.02685072635
894	1	0.0268497096
895	1	0.02681874672
896	1	0.02681210811
897	1	0.02680727294
898	1	0.02680715049
899	1	0.02673235756
900	1	0.02672834805
901	1	0.02666157414
902	1	0.02666013621
903	1	0.02660184333
904	1	0.02653023241
905	1	0.02645499419
906	1	0.02643165885
907	1	0.02634078334
908	1	0.02625539609
909	1	0.02625125113
910	1	0.02617047826
911	1	0.0261631383
912	1	0.02615941638
913	1	0.02612833105
914	1	0.02590186679
915	1	0.02588516079
916	1	0.02587883203
917	1	0.02587641816
918	1	0.02574695038
919	1	0.02566269678
920	1	0.02553252209
921	1	0.02552896344
922	1	0.02552493723
923	1	0.02551776982
924	1	0.02544086731
925	1	0.02543642549
926	1	0.02540893035
927	1	0.02540303019
928	1	0.02539368455
929	1	0.0253895433
930	1	0.02532312378
931	1	0.02528114727
932	1	0.02519323668
933	1	0.02515494128
934	1	0.02514298138
935	1	0.02494037198
936	1	0.02493426772
937	1	0.02493187982
938	1	0.02482399402
939	1	0.02482393836
940	1	0.02466121258
941	1	0.02464873689
942	1	0.02455061233
943	1	0.02440199314
944	1	0.02435799981
945	1	0.02424600802
946	1	0.02424266088
947	1	0.02423131698
948	1	0.02423033733
949	1	0.02422742621
950	1	0.02422290461
951	1	0.0242225261
952	1	0.02422241849
953	1	0.0241636228
954	1	0.02406709575
955	1	0.02396245875
956	1	0.0239052754
957	1	0.02388761758
958	1	0.02386696329
959	1	0.02376873855
960	1	0.02376815224
961	1	0.02376167876
962	1	0.02373001084
963	1	0.02367947352
964	1	0.02367800961
965	1	0.02364420984
966	1	0.02364161228
967	1	0.02358567576
968	1	0.02358502822
969	1	0.02355970761
970	1	0.02355920294
971	1	0.02355647551
972	1	0.02355636975
973	1	0.02354226688
974	1	0.02349823829
975	1	0.02347173579
976	1	0.0234690232
977	1	0.02327813991
978	1	0.02315719397
979	1	0.02306792152
980	1	0.02306675447
981	1	0.02300491964
982	1	0.02300476379
983	1	0.0229750162
984	1	0.02296731444
985	1	0.02296716787
986	1	0.02295496677
987	1	0.02285514268
988	1	0.02285133169
989	1	0.02283783553
990	1	0.0228372084
991	1	0.02283582799
992	1	0.02283475557
993	1	0.02283205967
994	1	0.02283161995
995	1	0.02283067184
996	1	0.02282973857
997	1	0.0228275826
998	1	0.02277925135
999	1	0.0227700727
